,source,sink
13052,3873768,3029199
13053,4747661,2933498
13054,4358925,349050
13055,3281555,867500
13056,1497278,1192993
13057,957197,452822
13058,553041,219131
13059,3849054,2603597
13060,3144238,4352109
13061,2516076,1095789
13062,448517,2748134
13063,3934337,3904473
13064,4853234,602903
13065,3910135,1909303
13066,748019,4606034
13067,2687161,3470110
13068,4853234,2424004
13069,1580988,2900355
13070,3638272,615218
13071,3987684,1474372
13072,1534362,4478905
13073,2587544,1050812
13074,2121433,345482
13075,1857477,3645996
13076,3835618,470314
13077,3873768,4182808
13078,3777846,1580008
13079,4011264,3341930
13080,2088912,4320860
13081,1579288,530618
13082,4011264,4220143
13083,2405789,521350
13084,729870,1413681
13085,954784,1133659
13086,298564,3264213
13087,3144238,1214337
13088,4515355,4852442
13089,448517,3710306
13090,2406672,3442290
13091,2696500,2111866
13092,1580988,1473486
13093,2407452,646715
13094,3657968,2667479
13095,3844858,3405532
13096,2827436,2102131
13097,3280389,4736316
13098,651438,2444062
13099,3660943,211930
13100,686496,4603107
13101,544230,4213292
13102,2827436,3665256
13103,1968010,4351447
13104,1250021,1306445
13105,1580988,1711926
13106,2841828,1722391
13107,3422093,2838502
13108,3162808,4550556
13109,4701417,1538811
13110,1755086,804583
13111,3514277,2899049
13112,837553,995112
13113,2712999,3810255
13114,366983,564582
13115,3280389,2513550
13116,837553,3864555
13117,2790006,3464804
13118,573101,14070
13119,665164,3360937
13120,3065808,344223
13121,1022123,258952
13122,3549674,2530677
13123,3438576,3275637
13124,2601210,4202576
13125,932720,3659833
13126,3392698,2067720
13127,3683235,1059756
13128,3910135,2158574
13129,4101514,616983
13130,4845968,3745659
13131,1016223,1395554
13132,1927211,911542
13133,3235479,3422372
13134,427805,2061495
13135,502082,2888236
13136,3431613,1270491
13137,4757363,4748530
13138,1580988,1793247
13139,3914135,2988091
13140,3657968,4302482
13141,2687552,3267498
13142,2827436,4616198
13143,1580988,851084
13144,1086912,152720
13145,4257751,1180326
13146,3449530,3699351
13147,1879936,4484975
13148,3020666,1466571
13149,1580988,3561698
13150,3448205,4238781
13151,1037361,1478564
13152,4563180,1437719
13153,4717522,2393630
13154,1887709,2408587
13155,2132225,1825069
13156,3629404,2493845
13157,1234540,583383
13158,3364515,2881512
13159,2822651,1966013
13160,4370819,4425640
13161,111922,952099
13162,1735365,2266758
13163,2358233,169951
13164,1639434,1340903
13165,3989108,4026386
13166,3280389,2381618
13167,3676295,3718820
13168,2632429,4184944
13169,1580988,1529005
13170,1703965,1129491
13171,1311307,4750138
13172,2148937,4765493
13173,60980,1607672
13174,3280389,3572398
13175,3501482,1981679
13176,4360960,494041
13177,2411474,2231915
13178,2887240,4207975
13179,1880135,1994353
13180,2981537,2088543
13181,273363,4337708
13182,3607310,4216201
13183,3509903,3963729
13184,2827436,3326058
13185,939339,3163593
13186,3698687,2597909
13187,2480191,3774187
13188,3257465,2984013
13189,1395822,4217558
13190,4738916,3004715
13191,2872979,70257
13192,1601507,3334011
13193,2981537,2499099
13194,805360,3587892
13195,3361377,1308378
13196,3137585,3161312
13197,4087774,4632018
13198,4209323,4365002
13199,4485028,1866440
13200,1898822,2754557
13201,2498087,2651598
13202,1580988,4772215
13203,805360,2199212
13204,1734954,3224053
13205,129567,3124308
13206,4549430,4439330
13207,2702724,2416324
13208,226540,2242582
13209,1420087,2021203
13210,1575009,350798
13211,1575009,4600167
13212,2827436,2320740
13213,515290,1025507
13214,1887823,2568273
13215,159285,743487
13216,3074145,4379275
13217,3638272,1430097
13218,1060010,646804
13219,3992144,3923959
13220,1083911,1888218
13221,1795313,726679
13222,74685,2241926
13223,3280389,654248
13224,1580988,4127469
13225,3926071,962828
13226,3509903,3727628
13227,4720828,3282406
13228,4727207,1352529
13229,3872736,441349
13230,3638272,4479125
13231,3438576,3769981
13232,3134056,4517240
13233,3939014,4012017
13234,2887240,4310372
13235,1392121,4257260
13236,1847461,2801380
13237,2112194,3321526
13238,3316620,4741246
13239,4011264,1584533
13240,4295952,3848091
13241,1455058,23278
13242,3094886,4127272
13243,4721617,2002608
13244,196521,3464213
13245,3638272,232240
13246,4023687,3259527
13247,3531730,2638227
13248,4423184,2430127
13249,4337603,4373435
13250,2599843,4378784
13251,3765475,4579074
13252,3065808,3380731
13253,502082,151693
13254,2260014,1683975
13255,3385289,2274870
13256,1317294,1643073
13257,1533546,527720
13258,532681,2914995
13259,4707650,4614085
13260,3280389,1913832
13261,1651321,3115867
13262,3739473,3371517
13263,3481139,3642666
13264,4153157,7726
13265,3118804,4494796
13266,1545237,4066448
13267,2827436,3730111
13268,4671746,1897913
13269,354904,1496675
13270,4055860,3842683
13271,3452436,1968010
13272,1867907,2810862
13273,4416945,2606503
13274,2779329,2685659
13275,2514271,4034964
13276,3280389,4420119
13277,1829969,3574195
13278,713290,3034524
13279,3419989,2486412
13280,3206499,1418526
13281,3586502,594200
13282,474172,891212
13283,530200,2391072
13284,3137585,2247734
13285,1063857,343603
13286,153871,2859127
13287,3361377,2377639
13288,2050190,1043729
13289,312080,2884711
13290,3454057,2114010
13291,3361377,1815700
13292,1814268,2987028
13293,1196844,3774051
13294,3177382,746126
13295,3866209,3999989
13296,3346033,2131219
13297,3845119,2173117
13298,1290789,1748862
13299,3676302,4579116
13300,1093502,4202304
13301,2887240,3902288
13302,2304340,4379690
13303,1165223,2332702
13304,2490914,4313427
13305,3671141,2390605
13306,131825,1744755
13307,4549004,3877282
13308,889433,2173303
13309,1276253,3835082
13310,522588,4772605
13311,1234540,738462
13312,4267540,4518207
13313,1135323,1052911
13314,65840,283415
13315,1301815,4239111
13316,3638272,3010040
13317,382977,2705234
13318,3633019,3734245
13319,4209323,1751833
13320,1402781,3545557
13321,446533,3170999
13322,431086,1408790
13323,1580988,2322246
13324,1880135,2895704
13325,2031305,1693890
13326,657592,2969617
13327,1250021,1919203
13328,4488849,1763808
13329,2035685,2729528
13330,389487,4417063
13331,3438576,465576
13332,3513476,3828416
13333,3144238,3212031
13334,3483238,849342
13335,1580988,1081392
13336,2342664,153221
13337,607449,3025960
13338,2516076,234213
13339,781211,2939438
13340,1735116,2754523
13341,3638272,870
13342,1702465,1734327
13343,1787075,4424684
13344,2098669,1749840
13345,3487335,3834994
13346,4803701,228412
13347,3764177,4737442
13348,1516874,2653319
13349,3765475,1115959
13350,898012,1866779
13351,471706,1469045
13352,1311307,170843
13353,2405789,3837263
13354,805360,4472845
13355,62950,2691841
13356,4540817,3791068
13357,1225988,4519949
13358,3910135,4585298
13359,3501482,1410133
13360,4295952,3396881
13361,4519069,3285674
13362,67454,4265028
13363,2046319,2391545
13364,1300847,3178612
13365,2876344,2439199
13366,248330,2330439
13367,457963,4379836
13368,4191410,4558022
13369,3509903,1757288
13370,4317546,2136425
13371,837553,1558959
13372,3638272,2263653
13373,2502456,3444619
13374,151693,918534
13375,4777191,2838905
13376,3672238,3935094
13377,2887240,1538813
13378,532681,4421038
13379,932720,4816133
13380,3144238,4289469
13381,3914135,2403941
13382,3001891,3036618
13383,932720,4218568
13384,1034814,4706063
13385,4416945,4730842
13386,226540,1785185
13387,787416,1767336
13388,1539837,618459
13389,1919631,159315
13390,3500846,3766904
13391,4624595,4637996
13392,439557,3259808
13393,635435,4607396
13394,282129,1336627
13395,4297315,655698
13396,146390,994739
13397,2107861,375406
13398,1923830,2217247
13399,3361377,4586985
13400,3638272,3622353
13401,2406672,2741929
13402,2827436,4611400
13403,2702724,3987436
13404,687713,3721756
13405,2632429,2372104
13406,3397281,3083271
13407,3638272,1923651
13408,3065808,3871067
13409,2093169,1554506
13410,1847461,3331454
13411,3280389,2066346
13412,4011264,3005275
13413,855821,2314284
13414,2572273,1483036
13415,511702,2762845
13416,1537492,3049277
13417,660008,203343
13418,3764177,3143952
13419,2075015,4711459
13420,3240200,4140878
13421,781211,3630897
13422,3824547,2256906
13423,1326428,1987420
13424,3648937,4390036
13425,4618437,1847251
13426,3361377,677064
13427,1880135,641260
13428,1580988,1089808
13429,4191410,2523082
13430,544230,4251540
13431,1125432,3936039
13432,4762204,4447516
13433,1103332,3613668
13434,2981537,1891891
13435,3907996,2603856
13436,1814268,3152659
13437,748019,4785143
13438,2307868,4136311
13439,2502456,2518423
13440,515290,1453372
13441,4209323,3041074
13442,2375878,610490
13443,3509903,2761336
13444,3820044,4818694
13445,1289211,4243781
13446,2861639,3156387
13447,3361377,427048
13448,455994,1191391
13449,489535,2397233
13450,1397601,1918386
13451,3144238,3228303
13452,842476,58434
13453,1533546,3761053
13454,3123201,4756684
13455,4191410,4056882
13456,393185,471410
13457,449541,686846
13458,3316788,3592184
13459,965719,2432324
13460,1887709,4128452
13461,3438576,233575
13462,3587014,3961433
13463,1192480,3386631
13464,242107,3293806
13465,4710933,2645141
13466,2950311,185846
13467,4451122,1950151
13468,1534362,2755270
13469,3449530,3250817
13470,4319972,3919964
13471,3116723,4510196
13472,1063358,2227703
13473,3361377,3772654
13474,1633022,4107582
13475,1504506,3607177
13476,3707352,851099
13477,4295952,3716519
13478,3462574,3516513
13479,670309,1679728
13480,1234540,4712671
13481,1194256,2591118
13482,4330391,3573090
13483,3509903,3278881
13484,4167572,1086510
13485,2267633,3322642
13486,354904,657714
13487,1664044,2890887
13488,427805,3094215
13489,1337919,2698947
13490,1580988,1415095
13491,4707650,4049263
13492,1939867,115274
13493,3758692,4797418
13494,4769352,1608865
13495,1800445,3746690
13496,274427,3535665
13497,2893334,1645730
13498,4140279,2983454
13499,2706645,2518582
13500,584906,1504097
13501,2260014,166048
13502,3824547,580022
13503,4191410,2436136
13504,1148261,302847
13505,1605523,1021126
13506,4251247,807870
13507,3361377,1687209
13508,196521,615129
13509,4727207,4289939
13510,3509903,1711606
13511,3509903,593286
13512,489584,1111637
13513,3361377,1768978
13514,3167388,3604002
13515,4330391,3798112
13516,2861639,438114
13517,2863066,52756
13518,4011264,2193036
13519,515537,4590248
13520,427805,3133300
13521,2887240,4750205
13522,4750855,1184444
13523,1847461,2889901
13524,3501482,4610736
13525,2553405,4776548
13526,4629176,3336690
13527,805360,3675197
13528,2503056,371379
13529,4304056,1507337
13530,3638272,4367903
13531,4411063,432949
13532,2827436,635667
13533,3638272,2845095
13534,1565714,299227
13535,3270933,3573654
13536,860473,1865224
13537,4750855,824658
13538,1367871,354974
13539,4148104,1066740
13540,920553,3628314
13541,2536472,29781
13542,2092043,3698748
13543,3842148,3555419
13544,1234540,4561959
13545,1880135,1468359
13546,2837327,4322511
13547,3449530,4004385
13548,4599198,473409
13549,2296460,3065076
13550,3638272,851417
13551,2148937,3962055
13552,3115414,4444226
13553,3214323,2221787
13554,3361377,1463460
13555,2853969,1380703
13556,3438576,3518763
13557,2502456,1968548
13558,1201711,467366
13559,3438576,4431300
13560,3698687,98004
13561,3509903,1999542
13562,2911269,4607106
13563,3210349,1631631
13564,686496,3768601
13565,2018499,316701
13566,4011264,1595033
13567,873006,1427406
13568,3657975,900436
13569,2107861,594041
13570,2765419,2380383
13571,3280389,3244552
13572,1580988,216207
13573,2120837,4611749
13574,593740,3524523
13575,687713,1357258
13576,4123758,2787534
13577,1055530,1644475
13578,3914135,736975
13579,4162259,3690636
13580,4431832,145221
13581,3671141,4217471
13582,781211,584505
13583,3632293,3180227
13584,1154180,3760481
13585,1462439,4161292
13586,4035124,701677
13587,3549674,2198862
13588,3633019,3630767
13589,3361377,3569472
13590,64357,4767022
13591,3289311,2626521
13592,427805,606508
13593,2827436,437359
13594,4068910,3257560
13595,4174165,4004144
13596,4119493,3294702
13597,3280389,2717772
13598,2148937,1933386
13599,4853234,3436820
13600,3280389,3460720
13601,3705070,3209180
13602,1580988,3108648
13603,4656285,3267768
13604,3291145,1346713
13605,4416945,3494933
13606,765601,1341460
13607,1580988,917019
13608,2851109,706813
13609,3509903,427274
13610,1968010,3421582
13611,2650412,2027428
13612,765601,3149715
13613,957187,1023500
13614,2677334,268844
13615,1436174,30956
13616,2524671,3039005
13617,2513691,1823608
13618,636814,2312658
13619,3021112,1650203
13620,3916976,1528135
13621,4358925,621115
13622,427805,4510532
13623,1689502,4835483
13624,3549558,2393339
13625,4167572,2212748
13626,82764,1955326
13627,1875,1031042
13628,427805,3301727
13629,3638272,593284
13630,1927211,2297442
13631,1797524,3344546
13632,2191194,2036156
13633,1652056,2210635
13634,1291960,440812
13635,3849054,4412073
13636,60980,942938
13637,3280389,1243870
13638,932720,150110
13639,2980600,2597542
13640,1196844,2417118
13641,3509903,3888079
13642,4798192,2127849
13643,1847461,350725
13644,595757,2790693
13645,544230,1843061
13646,4674575,4807333
13647,2276175,2978375
13648,1977657,4517495
13649,1341178,2596486
13650,2687552,2575132
13651,765601,2597993
13652,3509903,1602057
13653,3905504,1403423
13654,4191727,4522811
13655,3361377,1463330
13656,2164178,2675995
13657,1319584,1045756
13658,273505,2027108
13659,1103332,2078975
13660,1201711,1511364
13661,211450,3387601
13662,2885394,583858
13663,1954920,719651
13664,4451122,3397000
13665,2956248,2626344
13666,2182964,3195504
13667,3549674,1379397
13668,1839283,2050574
13669,1785307,4636975
13670,3449530,1365727
13671,22100,263945
13672,2887240,1525361
13673,4411870,4725197
13674,544230,3810189
13675,2209136,3478950
13676,4318206,1682951
13677,2887240,228693
13678,3907996,1307441
13679,1330101,3983436
13680,787416,861807
13681,762948,1207633
13682,1580988,2813693
13683,2827436,1197507
13684,2950311,3225937
13685,3280389,3091360
13686,4751453,658358
13687,4249273,733837
13688,3298667,867389
13689,1817799,1313788
13690,3118804,2815092
13691,3020666,1420851
13692,1580508,3183966
13693,4827056,1260258
13694,2940706,190341
13695,2439199,3887954
13696,2229349,2417177
13697,2989110,1630807
13698,3583761,4113967
13699,2502456,2372064
13700,3016810,2899751
13701,4538426,13669
13702,2950311,2247298
13703,2851109,2185773
13704,3065808,32222
13705,1031334,4683811
13706,4517979,2841828
13707,3385289,2008904
13708,855821,382100
13709,494210,1081885
13710,3062005,790473
13711,4130358,1491855
13712,2851109,3059941
13713,1442500,3466430
13714,4360960,1486758
13715,1384528,4861487
13716,765601,283652
13717,1534362,4128077
13718,2906472,2260014
13719,2562720,3695252
13720,668325,4111219
13721,2260118,3292220
13722,2260014,2146212
13723,1301815,3085422
13724,1580988,4396649
13725,3638272,3458610
13726,2052930,2979053
13727,3112136,2717339
13728,2827436,1438618
13729,4196056,3513900
13730,454454,718709
13731,3280389,3562816
13732,1075792,4256786
13733,3112136,969728
13734,354904,130323
13735,3802719,1715763
13736,51185,2621293
13737,4619508,104039
13738,2306134,2730873
13739,687713,3368745
13740,3037049,1795839
13741,441667,947618
13742,3638272,1082578
13743,3638272,2901212
13744,3270543,3247177
13745,3377716,2283204
13746,255132,2578384
13747,4114692,3804149
13748,3509903,444607
13749,1201711,900062
13750,1059680,4847447
13751,2851109,1068643
13752,3361377,1361995
13753,2096270,3484125
13754,3361377,2014423
13755,3257653,3939223
13756,3509903,3820796
13757,765601,3223712
13758,1436174,2370546
13759,3271484,338650
13760,521586,1163509
13761,2911269,2016554
13762,4675122,4656285
13763,4238001,110922
13764,1355114,2649215
13765,1539837,1585234
13766,1652056,3124515
13767,72159,2767598
13768,1776477,4774650
13769,3620201,3327826
13770,1250021,3903272
13771,1927974,616238
13772,2827436,4508650
13773,2950311,2082275
13774,2524671,3912262
13775,4191410,2022265
13776,109148,1320147
13777,1341178,780700
13778,3242275,4417000
13779,2814540,3527223
13780,4802717,1008268
13781,1633100,1965841
13782,2673837,991610
13783,2827436,1762771
13784,458350,4646631
13785,1234540,1175338
13786,3137585,2212128
13787,4124848,3264776
13788,1063358,2118478
13789,214631,2375272
13790,47928,1014397
13791,837553,3318466
13792,1880135,1979065
13793,3502696,2166287
13794,3553721,318785
13795,4272102,3415929
13796,5905,711472
13797,4082943,4776548
13798,354904,123679
13799,2120733,4103562
13800,525451,2836502
13801,3509903,36014
13802,781211,3627802
13803,1792279,4316047
13804,4044210,3828346
13805,4423184,3568284
13806,4423184,3334006
13807,2101710,297319
13808,3395938,4862039
13809,765601,4071832
13810,4470637,4176895
13811,474172,4600793
13812,399986,905581
13813,2934549,3838561
13814,4209323,533333
13815,3361377,4030952
13816,1534362,322253
13817,3638272,65280
13818,2094276,116982
13819,3676295,1139173
13820,2851109,3430909
